,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bartMachine, Thu Mar 01 14:25:29 2018, 0.968, basic sum C1 + C2, c(100, 0)
bayesglm, Thu Mar 01 14:25:59 2018, 0.994, basic sum C1 + C2, c(0, 100)
blasso, Thu Mar 01 14:26:26 2018, 0.994, basic sum C1 + C2, c(0, 100)
blassoAveraged, Thu Mar 01 14:26:52 2018, 0.994, basic sum C1 + C2, c(0, 100)
bridge, Thu Mar 01 14:27:17 2018, 0.994, basic sum C1 + C2, c(0, 100)
cforest, Thu Mar 01 14:28:46 2018, 0.904, basic sum C1 + C2, c(0, 100)
ctree, Thu Mar 01 14:29:15 2018, 0.803, basic sum C1 + C2, c(0, 100)
ctree2, Thu Mar 01 14:29:43 2018, 0.805, basic sum C1 + C2, c(0, 100)
cubist, Thu Mar 01 14:31:52 2018, 0.998, basic sum C1 + C2, c(NaN, NaN)
dnn, Thu Mar 01 14:32:30 2018, 0, basic sum C1 + C2, c(0, 100)
earth, Thu Mar 01 14:33:03 2018, 0.997, basic sum C1 + C2, c(100, 0)
elm, Thu Mar 01 14:33:29 2018, 0.994, basic sum C1 + C2, c(0, 100)
enet, Thu Mar 01 14:33:57 2018, 0.978, basic sum C1 + C2, c(0, 100)
evtree, Thu Mar 01 15:17:43 2018, 0.644, basic sum C1 + C2, c(0, 100)
extraTrees, Thu Mar 01 15:20:42 2018, 0.977, basic sum C1 + C2, c(0, 100)
foba, Thu Mar 01 15:21:10 2018, 0.994, basic sum C1 + C2, c(0, 100)
gam, Thu Mar 01 15:21:43 2018, 0.998, basic sum C1 + C2, c(NaN, NaN)
gamboost, Thu Mar 01 16:42:09 2018, 0.998, basic sum C1 + C2, c(0, 100)
gamSpline, Thu Mar 01 16:42:47 2018, 0.998, basic sum C1 + C2, c(NaN, NaN)
gbm, Thu Mar 01 17:00:14 2018, 0.962, basic sum C1 + C2, c(0, 100)
gcvEarth, Thu Mar 01 17:03:47 2018, 0.997, basic sum C1 + C2, c(100, 0)
glm, Thu Mar 01 17:04:14 2018, 0.994, basic sum C1 + C2, c(0, 100)
glmboost, Thu Mar 01 17:05:34 2018, 0.994, basic sum C1 + C2, c(0, 100)
glmnet, Thu Mar 01 17:06:06 2018, 0.97, basic sum C1 + C2, c(0, 100)
glmStepAIC, Thu Mar 01 17:09:35 2018, 0.994, basic sum C1 + C2, c(0, 100)
icr, Thu Mar 01 17:10:04 2018, 0.994, basic sum C1 + C2, c(0, 100)
kernelpls, Thu Mar 01 17:10:33 2018, 0.994, basic sum C1 + C2, c(0, 100)
kknn, Thu Mar 01 17:15:09 2018, 0.954, basic sum C1 + C2, c(0, 100)
knn, Thu Mar 01 17:15:44 2018, 0.91, basic sum C1 + C2, c(0, 100)
krlsPoly, Thu Mar 01 17:20:45 2018, 0.082, basic sum C1 + C2, c(0, 100)
krlsRadial, Thu Mar 01 17:28:25 2018, 0.998, basic sum C1 + C2, c(0, 100)
lars, Thu Mar 01 17:28:54 2018, 0.978, basic sum C1 + C2, c(0, 100)
lars2, Thu Mar 01 17:29:23 2018, 0.025, basic sum C1 + C2, c(0, 100)
lasso, Thu Mar 01 17:29:51 2018, 0.978, basic sum C1 + C2, c(0, 100)
leapBackward, Thu Mar 01 17:30:21 2018, 0.994, basic sum C1 + C2, c(0, 100)
leapForward, Thu Mar 01 17:30:49 2018, 0.994, basic sum C1 + C2, c(0, 100)
leapSeq, Thu Mar 01 17:31:17 2018, 0.994, basic sum C1 + C2, c(0, 100)
lm, Thu Mar 01 17:31:45 2018, 0.994, basic sum C1 + C2, c(0, 100)
lmStepAIC, Thu Mar 01 17:32:13 2018, 0.994, basic sum C1 + C2, c(0, 100)
M5, Thu Mar 01 17:34:43 2018, 0.998, basic sum C1 + C2, c(0, 100)
M5Rules, Thu Mar 01 17:35:53 2018, 0.997, basic sum C1 + C2, c(0, 100)
msaenet, Thu Mar 01 17:37:40 2018, 0.994, basic sum C1 + C2, 0
msaenet, Thu Mar 01 17:37:40 2018, 0.994, basic sum C1 + C2, 100
nnet, Thu Mar 01 17:39:43 2018, 0.306, basic sum C1 + C2, c(0, 100)
null, Thu Mar 01 17:40:43 2018, 0, basic sum C1 + C2, c(0, 100)
parRF, Thu Mar 01 17:42:00 2018, 0.948, basic sum C1 + C2, Failed
pcaNNet, Thu Mar 01 17:42:48 2018, 0.321, basic sum C1 + C2, c(0, 100)
pcr, Thu Mar 01 17:43:17 2018, 0.539, basic sum C1 + C2, c(0, 100)
plsRglm, Thu Mar 01 17:44:47 2018, 0.994, basic sum C1 + C2, c(0, 100)
ppr, Thu Mar 01 17:45:24 2018, 0.997, basic sum C1 + C2, c(0, 100)
qrf, Thu Mar 01 17:46:48 2018, 0.771, basic sum C1 + C2, c(0, 100)
qrnn, Fri Mar 02 01:50:57 2018, 0.998, basic sum C1 + C2, c(0, 100)
ranger, Fri Mar 02 01:52:01 2018, 0.977, basic sum C1 + C2, Failed
Rborist, Fri Mar 02 01:53:16 2018, 0.939, basic sum C1 + C2, c(0, 100)
relaxo, Fri Mar 02 01:53:48 2018, 0.278, basic sum C1 + C2, c(0, 100)
rf, Fri Mar 02 01:54:29 2018, 0.947, basic sum C1 + C2, Failed
ridge, Fri Mar 02 01:54:59 2018, 0.994, basic sum C1 + C2, c(0, 100)
rlm, Fri Mar 02 01:55:30 2018, 0.994, basic sum C1 + C2, c(0, 100)
rpart, Fri Mar 02 01:56:01 2018, 0.795, basic sum C1 + C2, c(0, 100)
rpart1SE, Fri Mar 02 01:56:31 2018, 0.58, basic sum C1 + C2, c(100, 0)
rpart2, Fri Mar 02 01:57:02 2018, 0.58, basic sum C1 + C2, c(100, 0)
RRF, Fri Mar 02 02:19:26 2018, 0.947, basic sum C1 + C2, Failed
RRFglobal, Fri Mar 02 02:21:20 2018, 0.947, basic sum C1 + C2, Failed
SBC, Fri Mar 02 09:19:23 2018, 0.805, basic sum C1 + C2, c(0, 100)
simpls, Fri Mar 02 09:19:54 2018, 0.952, basic sum C1 + C2, c(0, 100)
spikeslab, Fri Mar 02 09:20:35 2018, 0.994, basic sum C1 + C2, c(0, 100)
spls, Fri Mar 02 09:21:08 2018, 0.994, basic sum C1 + C2, c(0, 100)
superpc, Fri Mar 02 09:21:41 2018, 0.987, basic sum C1 + C2, c(0, 100)
svmLinear, Fri Mar 02 09:23:20 2018, NA, basic sum C1 + C2, Failed
svmLinear2, Fri Mar 02 09:23:54 2018, 0.959, basic sum C1 + C2, c(0, 100)
svmLinear3, Fri Mar 02 09:24:27 2018, 0.966, basic sum C1 + C2, c(0, 100)
svmPoly, Fri Mar 02 09:25:01 2018, NA, basic sum C1 + C2, Failed
svmRadial, Fri Mar 02 09:25:35 2018, NA, basic sum C1 + C2, Failed
svmRadialCost, Fri Mar 02 09:26:09 2018, NA, basic sum C1 + C2, Failed
svmRadialSigma, Fri Mar 02 09:26:44 2018, NA, basic sum C1 + C2, Failed
treebag, Fri Mar 02 09:28:20 2018, 0.763, basic sum C1 + C2, c(0, 100)
widekernelpls, Fri Mar 02 09:29:21 2018, 0.952, basic sum C1 + C2, c(0, 100)
WM, Fri Mar 02 09:42:05 2018, 0.906, basic sum C1 + C2, c(0, 100)
xgbLinear, Fri Mar 02 09:43:02 2018, 0.927, basic sum C1 + C2, c(100, 0)
xgbTree, Fri Mar 02 09:45:42 2018, 0.885, basic sum C1 + C2, c(100, 0)
xyf, Fri Mar 02 09:46:52 2018, NA, basic sum C1 + C2, Failed
avNNet, Fri Mar 02 09:48:56 2018, 0.992, basic sum C1 + C2, c(0, 100)
bagEarth, Fri Mar 02 09:51:26 2018, 0.997, basic sum C1 + C2, c(100, 0)
bagEarthGCV, Fri Mar 02 09:52:51 2018, 0.997, basic sum C1 + C2, c(100, 0)
bartMachine, Fri Mar 02 10:08:21 2018, 0.975, basic sum C1 + C2, c(100, 0)
bayesglm, Fri Mar 02 10:08:46 2018, 0.997, basic sum C1 + C2, c(0, 100)
blasso, Fri Mar 02 10:09:13 2018, 0.995, basic sum C1 + C2, c(0, 100)
blassoAveraged, Fri Mar 02 10:09:40 2018, 0.995, basic sum C1 + C2, c(0, 100)
bridge, Fri Mar 02 10:10:07 2018, 0.994, basic sum C1 + C2, c(0, 100)
BstLm, Fri Mar 02 10:12:32 2018, 0.017, basic sum C1 + C2, c(0, 100)
cforest, Fri Mar 02 10:13:30 2018, 0.924, basic sum C1 + C2, Failed
ctree, Fri Mar 02 10:14:00 2018, 0.812, basic sum C1 + C2, c(0, 100)
ctree2, Fri Mar 02 10:14:29 2018, 0.812, basic sum C1 + C2, c(0, 100)
cubist, Fri Mar 02 10:15:31 2018, 0.997, basic sum C1 + C2, c(NaN, NaN)
dnn, Fri Mar 02 10:16:11 2018, 0, basic sum C1 + C2, c(0, 100)
earth, Fri Mar 02 10:16:38 2018, 0.997, basic sum C1 + C2, c(100, 0)
elm, Fri Mar 02 10:17:04 2018, 0.997, basic sum C1 + C2, c(0, 100)
enet, Fri Mar 02 10:17:31 2018, 0.997, basic sum C1 + C2, c(0, 100)
evtree, Fri Mar 02 11:27:01 2018, 0.72, basic sum C1 + C2, c(0, 100)
extraTrees, Fri Mar 02 11:40:39 2018, 0.974, basic sum C1 + C2, c(0, 100)
foba, Fri Mar 02 11:41:07 2018, 0.997, basic sum C1 + C2, c(0, 100)
gamboost, Fri Mar 02 12:11:10 2018, 0.997, basic sum C1 + C2, c(0, 100)
gamSpline, Fri Mar 02 12:11:44 2018, 0.997, basic sum C1 + C2, c(100, 0)
gbm, Fri Mar 02 12:28:16 2018, 0.963, basic sum C1 + C2, c(0, 100)
gcvEarth, Fri Mar 02 12:32:12 2018, 0.997, basic sum C1 + C2, c(100, 0)
glm, Fri Mar 02 12:32:37 2018, 0.997, basic sum C1 + C2, c(0, 100)
glm.nb, Fri Mar 02 12:33:06 2018, 0.997, basic sum C1 + C2, c(0, 100)
glmboost, Fri Mar 02 12:33:47 2018, 0.997, basic sum C1 + C2, c(0, 100)
glmnet, Fri Mar 02 12:34:16 2018, 0.969, basic sum C1 + C2, c(0, 100)
glmStepAIC, Fri Mar 02 12:38:11 2018, 0.997, basic sum C1 + C2, c(0, 100)
icr, Fri Mar 02 12:38:36 2018, 0.997, basic sum C1 + C2, c(0, 100)
kernelpls, Fri Mar 02 12:39:02 2018, 0.997, basic sum C1 + C2, c(0, 100)
kknn, Fri Mar 02 12:43:17 2018, 0.959, basic sum C1 + C2, c(0, 100)
knn, Fri Mar 02 12:43:48 2018, 0.946, basic sum C1 + C2, c(0, 100)
krlsPoly, Fri Mar 02 12:48:37 2018, 0.072, basic sum C1 + C2, c(0, 100)
krlsRadial, Fri Mar 02 12:56:19 2018, 0.997, basic sum C1 + C2, c(0, 100)
lars, Fri Mar 02 12:56:45 2018, 0.936, basic sum C1 + C2, c(0, 100)
lars2, Fri Mar 02 12:57:11 2018, 0.013, basic sum C1 + C2, c(0, 100)
lasso, Fri Mar 02 12:57:37 2018, 0.936, basic sum C1 + C2, c(0, 100)
leapBackward, Fri Mar 02 12:58:03 2018, 0.997, basic sum C1 + C2, c(0, 100)
leapForward, Fri Mar 02 12:58:28 2018, 0.997, basic sum C1 + C2, c(0, 100)
leapSeq, Fri Mar 02 12:58:54 2018, 0.997, basic sum C1 + C2, c(0, 100)
lm, Fri Mar 02 12:59:19 2018, 0.997, basic sum C1 + C2, c(0, 100)
lmStepAIC, Fri Mar 02 12:59:44 2018, 0.997, basic sum C1 + C2, c(0, 100)
M5, Fri Mar 02 13:02:11 2018, 0.997, basic sum C1 + C2, c(0, 100)
M5Rules, Fri Mar 02 13:03:15 2018, 0.997, basic sum C1 + C2, c(0, 100)
msaenet, Fri Mar 02 13:04:50 2018, 0.997, basic sum C1 + C2, 0
msaenet, Fri Mar 02 13:04:50 2018, 0.997, basic sum C1 + C2, 100
nnet, Fri Mar 02 13:06:50 2018, 0.988, basic sum C1 + C2, c(0, 100)
null, Fri Mar 02 13:07:44 2018, 0, basic sum C1 + C2, c(0, 100)
parRF, Fri Mar 02 13:08:51 2018, 0.96, basic sum C1 + C2, Failed
pcaNNet, Fri Mar 02 13:09:37 2018, 0.993, basic sum C1 + C2, c(0, 100)
pcr, Fri Mar 02 13:10:02 2018, 0.632, basic sum C1 + C2, c(0, 100)
plsRglm, Fri Mar 02 13:11:18 2018, 0.997, basic sum C1 + C2, c(0, 100)
ppr, Fri Mar 02 13:11:47 2018, 0.997, basic sum C1 + C2, c(0, 100)
qrf, Fri Mar 02 13:13:03 2018, 0.785, basic sum C1 + C2, c(0, 100)
qrnn, Fri Mar 02 21:12:29 2018, 0.997, basic sum C1 + C2, c(0, 100)
ranger, Fri Mar 02 21:13:24 2018, 0.978, basic sum C1 + C2, Failed
Rborist, Fri Mar 02 21:14:32 2018, 0.951, basic sum C1 + C2, c(0, 100)
relaxo, Fri Mar 02 21:14:59 2018, 0.302, basic sum C1 + C2, c(0, 100)
rf, Fri Mar 02 21:15:34 2018, 0.96, basic sum C1 + C2, Failed
ridge, Fri Mar 02 21:16:00 2018, 0.997, basic sum C1 + C2, c(0, 100)
rlm, Fri Mar 02 21:16:26 2018, 0.997, basic sum C1 + C2, c(0, 100)
rpart, Fri Mar 02 21:16:53 2018, 0.802, basic sum C1 + C2, c(0, 100)
rpart1SE, Fri Mar 02 21:17:18 2018, 0.653, basic sum C1 + C2, c(0, 100)
rpart2, Fri Mar 02 21:17:45 2018, 0.653, basic sum C1 + C2, c(0, 100)
RRF, Fri Mar 02 21:21:39 2018, 0.959, basic sum C1 + C2, Failed
RRFglobal, Fri Mar 02 21:23:29 2018, 0.96, basic sum C1 + C2, Failed
SBC, Sat Mar 03 05:00:01 2018, 0.787, basic sum C1 + C2, c(0, 100)
simpls, Sat Mar 03 05:00:28 2018, 0.986, basic sum C1 + C2, c(0, 100)
spikeslab, Sat Mar 03 05:00:59 2018, 0.997, basic sum C1 + C2, c(0, 100)
spls, Sat Mar 03 05:01:26 2018, 0.997, basic sum C1 + C2, c(0, 100)
superpc, Sat Mar 03 05:01:53 2018, 0, basic sum C1 + C2, c(0, 100)
svmLinear, Sat Mar 03 05:03:10 2018, NA, basic sum C1 + C2, Failed
svmLinear2, Sat Mar 03 05:03:38 2018, 0.968, basic sum C1 + C2, c(0, 100)
svmLinear3, Sat Mar 03 05:04:05 2018, 0.794, basic sum C1 + C2, c(0, 100)
svmPoly, Sat Mar 03 05:04:34 2018, NA, basic sum C1 + C2, Failed
svmRadial, Sat Mar 03 05:05:03 2018, NA, basic sum C1 + C2, Failed
svmRadialCost, Sat Mar 03 05:05:32 2018, NA, basic sum C1 + C2, Failed
svmRadialSigma, Sat Mar 03 05:06:01 2018, NA, basic sum C1 + C2, Failed
treebag, Sat Mar 03 05:07:26 2018, 0.819, basic sum C1 + C2, c(0, 100)
widekernelpls, Sat Mar 03 05:08:21 2018, 0.986, basic sum C1 + C2, c(0, 100)
WM, Sat Mar 03 05:18:24 2018, 0.857, basic sum C1 + C2, c(0, 100)
xgbLinear, Sat Mar 03 05:19:04 2018, 0.932, basic sum C1 + C2, c(100, 0)
xgbTree, Sat Mar 03 05:20:07 2018, 0.802, basic sum C1 + C2, c(100, 0)
xyf, Sat Mar 03 05:21:17 2018, NA, basic sum C1 + C2, Failed
avNNet, Sat Mar 03 05:23:42 2018, 0.288, basic sum C1 + C2, c(0, 100)
bagEarth, Sat Mar 03 05:26:09 2018, 0.998, basic sum C1 + C2, c(100, 0)
bagEarthGCV, Sat Mar 03 05:27:34 2018, 0.998, basic sum C1 + C2, c(100, 0)
bartMachine, Sat Mar 03 05:44:38 2018, 0.969, basic sum C1 + C2, c(100, 0)
bayesglm, Sat Mar 03 05:45:03 2018, 0.998, basic sum C1 + C2, c(0, 100)
blasso, Sat Mar 03 05:45:30 2018, 0.997, basic sum C1 + C2, c(0, 100)
blassoAveraged, Sat Mar 03 05:45:57 2018, 0.997, basic sum C1 + C2, c(0, 100)
bridge, Sat Mar 03 05:46:23 2018, 0.997, basic sum C1 + C2, c(0, 100)
BstLm, Sat Mar 03 05:49:16 2018, 0.015, basic sum C1 + C2, c(0, 100)
cforest, Sat Mar 03 05:50:15 2018, 0.886, basic sum C1 + C2, Failed
ctree, Sat Mar 03 05:50:45 2018, 0.799, basic sum C1 + C2, c(0, 100)
ctree2, Sat Mar 03 05:51:14 2018, 0.798, basic sum C1 + C2, c(0, 100)
cubist, Sat Mar 03 05:52:12 2018, 0.998, basic sum C1 + C2, c(NaN, NaN)
dnn, Sat Mar 03 05:52:53 2018, 0, basic sum C1 + C2, c(0, 100)
earth, Sat Mar 03 05:53:20 2018, 0.998, basic sum C1 + C2, c(100, 0)
elm, Sat Mar 03 05:53:46 2018, 0.998, basic sum C1 + C2, c(0, 100)
enet, Sat Mar 03 05:54:13 2018, 0.872, basic sum C1 + C2, c(0, 100)
evtree, Sat Mar 03 06:44:59 2018, 0.692, basic sum C1 + C2, c(0, 100)
extraTrees, Sat Mar 03 06:59:21 2018, 0.968, basic sum C1 + C2, c(0, 100)
foba, Sat Mar 03 06:59:47 2018, 0.998, basic sum C1 + C2, c(0, 100)
gamboost, Sat Mar 03 08:18:44 2018, 0.998, basic sum C1 + C2, c(0, 100)
gamSpline, Sat Mar 03 08:19:17 2018, 0.998, basic sum C1 + C2, c(0, 100)
gbm, Sat Mar 03 08:36:06 2018, 0.94, basic sum C1 + C2, c(0, 100)
gcvEarth, Sat Mar 03 08:40:05 2018, 0.998, basic sum C1 + C2, c(100, 0)
glm, Sat Mar 03 08:40:30 2018, 0.998, basic sum C1 + C2, c(0, 100)
glmboost, Sat Mar 03 08:41:43 2018, 0.998, basic sum C1 + C2, c(0, 100)
glmnet, Sat Mar 03 08:42:11 2018, 0.97, basic sum C1 + C2, c(0, 100)
glmStepAIC, Sat Mar 03 08:46:04 2018, 0.998, basic sum C1 + C2, c(0, 100)
icr, Sat Mar 03 08:46:30 2018, 0.998, basic sum C1 + C2, c(0, 100)
kernelpls, Sat Mar 03 08:46:56 2018, 0.998, basic sum C1 + C2, c(0, 100)
kknn, Sat Mar 03 08:52:11 2018, 0.941, basic sum C1 + C2, c(0, 100)
knn, Sat Mar 03 08:52:43 2018, 0.914, basic sum C1 + C2, c(0, 100)
krlsPoly, Sat Mar 03 08:57:33 2018, 0.295, basic sum C1 + C2, c(0, 100)
krlsRadial, Sat Mar 03 09:05:14 2018, 0.998, basic sum C1 + C2, c(0, 100)
lars, Sat Mar 03 09:05:39 2018, 0.956, basic sum C1 + C2, c(0, 100)
lars2, Sat Mar 03 09:06:05 2018, 0.016, basic sum C1 + C2, c(0, 100)
lasso, Sat Mar 03 09:06:30 2018, 0.956, basic sum C1 + C2, c(0, 100)
leapBackward, Sat Mar 03 09:06:56 2018, 0.998, basic sum C1 + C2, c(0, 100)
leapForward, Sat Mar 03 09:07:21 2018, 0.998, basic sum C1 + C2, c(0, 100)
leapSeq, Sat Mar 03 09:07:46 2018, 0.998, basic sum C1 + C2, c(0, 100)
lm, Sat Mar 03 09:08:11 2018, 0.998, basic sum C1 + C2, c(0, 100)
lmStepAIC, Sat Mar 03 09:08:36 2018, 0.998, basic sum C1 + C2, c(0, 100)
M5, Sat Mar 03 09:10:58 2018, 0.998, basic sum C1 + C2, c(0, 100)
M5Rules, Sat Mar 03 09:12:02 2018, 0.998, basic sum C1 + C2, c(0, 100)
msaenet, Sat Mar 03 09:13:34 2018, 0.998, basic sum C1 + C2, 0
msaenet, Sat Mar 03 09:13:34 2018, 0.998, basic sum C1 + C2, 100
nnet, Sat Mar 03 09:15:43 2018, 0.288, basic sum C1 + C2, c(100, 0)
null, Sat Mar 03 09:16:36 2018, 0, basic sum C1 + C2, c(0, 100)
parRF, Sat Mar 03 09:17:43 2018, 0.93, basic sum C1 + C2, Failed
pcaNNet, Sat Mar 03 09:18:30 2018, 0.297, basic sum C1 + C2, c(0, 100)
pcr, Sat Mar 03 09:18:55 2018, 0.738, basic sum C1 + C2, c(0, 100)
plsRglm, Sat Mar 03 09:20:06 2018, 0.998, basic sum C1 + C2, c(0, 100)
ppr, Sat Mar 03 09:20:41 2018, 0.995, basic sum C1 + C2, c(0, 100)
qrf, Sat Mar 03 09:22:01 2018, 0.772, basic sum C1 + C2, c(0, 100)
qrnn, Sat Mar 03 16:46:38 2018, 0.998, basic sum C1 + C2, c(0, 100)
ranger, Sat Mar 03 16:47:32 2018, 0.963, basic sum C1 + C2, Failed
Rborist, Sat Mar 03 16:48:41 2018, 0.928, basic sum C1 + C2, c(0, 100)
relaxo, Sat Mar 03 16:49:08 2018, 0.012, basic sum C1 + C2, c(0, 100)
rf, Sat Mar 03 16:49:43 2018, 0.93, basic sum C1 + C2, Failed
ridge, Sat Mar 03 16:50:09 2018, 0.998, basic sum C1 + C2, c(0, 100)
rlm, Sat Mar 03 16:50:35 2018, 0.998, basic sum C1 + C2, c(0, 100)
rpart, Sat Mar 03 16:51:02 2018, 0.785, basic sum C1 + C2, c(0, 100)
rpart1SE, Sat Mar 03 16:51:28 2018, 0.623, basic sum C1 + C2, c(100, 0)
rpart2, Sat Mar 03 16:51:54 2018, 0.623, basic sum C1 + C2, c(100, 0)
RRF, Sat Mar 03 16:55:46 2018, 0.93, basic sum C1 + C2, Failed
RRFglobal, Sat Mar 03 16:57:33 2018, 0.93, basic sum C1 + C2, Failed
SBC, Sun Mar 04 00:28:07 2018, 0.792, basic sum C1 + C2, c(0, 100)
simpls, Sun Mar 04 00:28:32 2018, 0.979, basic sum C1 + C2, c(0, 100)
spikeslab, Sun Mar 04 00:29:03 2018, 0.998, basic sum C1 + C2, c(0, 100)
spls, Sun Mar 04 00:29:30 2018, 0.998, basic sum C1 + C2, c(0, 100)
superpc, Sun Mar 04 00:29:57 2018, 0.991, basic sum C1 + C2, c(0, 100)
svmLinear, Sun Mar 04 00:31:15 2018, NA, basic sum C1 + C2, Failed
svmLinear2, Sun Mar 04 00:31:42 2018, 0.964, basic sum C1 + C2, c(0, 100)
svmLinear3, Sun Mar 04 00:32:10 2018, 0.967, basic sum C1 + C2, c(0, 100)
svmPoly, Sun Mar 04 00:32:39 2018, NA, basic sum C1 + C2, Failed
svmRadial, Sun Mar 04 00:33:08 2018, NA, basic sum C1 + C2, Failed
svmRadialCost, Sun Mar 04 00:33:37 2018, NA, basic sum C1 + C2, Failed
svmRadialSigma, Sun Mar 04 00:34:06 2018, NA, basic sum C1 + C2, Failed
treebag, Sun Mar 04 00:35:31 2018, 0.728, basic sum C1 + C2, c(0, 100)
widekernelpls, Sun Mar 04 00:36:26 2018, 0.979, basic sum C1 + C2, c(0, 100)
WM, Sun Mar 04 00:49:06 2018, 0.88, basic sum C1 + C2, c(0, 100)
xgbLinear, Sun Mar 04 00:49:52 2018, 0.922, basic sum C1 + C2, c(100, 0)
xgbTree, Sun Mar 04 00:51:51 2018, 0.898, basic sum C1 + C2, c(100, 0)
xyf, Sun Mar 04 00:53:09 2018, NA, basic sum C1 + C2, Failed
avNNet, Sun Mar 04 00:55:01 2018, 0.314, basic sum C1 + C2, c(0, 100)
bagEarth, Sun Mar 04 00:57:17 2018, 0.998, basic sum C1 + C2, c(100, 0)
bagEarthGCV, Sun Mar 04 00:58:40 2018, 0.998, basic sum C1 + C2, c(100, 0)
bartMachine, Sun Mar 04 01:14:50 2018, 0.97, basic sum C1 + C2, c(100, 0)
bayesglm, Sun Mar 04 01:15:14 2018, 0.998, basic sum C1 + C2, c(0, 100)
blasso, Sun Mar 04 01:15:38 2018, 0.998, basic sum C1 + C2, c(0, 100)
blassoAveraged, Sun Mar 04 01:16:02 2018, 0.997, basic sum C1 + C2, c(0, 100)
bridge, Sun Mar 04 01:16:26 2018, 0.998, basic sum C1 + C2, c(0, 100)
BstLm, Sun Mar 04 01:18:53 2018, 0.987, basic sum C1 + C2, c(0, 100)
cforest, Sun Mar 04 01:19:49 2018, 0.902, basic sum C1 + C2, Failed
ctree, Sun Mar 04 01:20:16 2018, 0.804, basic sum C1 + C2, c(0, 100)
ctree2, Sun Mar 04 01:20:43 2018, 0.803, basic sum C1 + C2, c(0, 100)
cubist, Sun Mar 04 01:21:57 2018, 0.998, basic sum C1 + C2, c(NaN, NaN)
dnn, Sun Mar 04 01:22:36 2018, 0, basic sum C1 + C2, c(0, 100)
earth, Sun Mar 04 01:23:00 2018, 0.998, basic sum C1 + C2, c(100, 0)
elm, Sun Mar 04 01:23:24 2018, 0.998, basic sum C1 + C2, c(0, 100)
enet, Sun Mar 04 01:23:47 2018, 0.94, basic sum C1 + C2, c(0, 100)
evtree, Sun Mar 04 02:26:17 2018, 0.701, basic sum C1 + C2, c(0, 100)
extraTrees, Sun Mar 04 02:36:43 2018, 0.979, basic sum C1 + C2, c(0, 100)
foba, Sun Mar 04 02:37:06 2018, 0.998, basic sum C1 + C2, c(0, 100)
gamboost, Sun Mar 04 03:10:21 2018, 0.998, basic sum C1 + C2, c(0, 100)
gamSpline, Sun Mar 04 03:10:52 2018, 0.998, basic sum C1 + C2, c(100, 0)
gbm, Sun Mar 04 03:27:15 2018, 0.962, basic sum C1 + C2, c(0, 100)
gcvEarth, Sun Mar 04 03:31:09 2018, 0.998, basic sum C1 + C2, c(100, 0)
glm, Sun Mar 04 03:31:32 2018, 0.998, basic sum C1 + C2, c(0, 100)
glmboost, Sun Mar 04 03:32:37 2018, 0.998, basic sum C1 + C2, c(0, 100)
glmnet, Sun Mar 04 03:33:03 2018, 0.971, basic sum C1 + C2, c(0, 100)
glmStepAIC, Sun Mar 04 03:37:02 2018, 0.998, basic sum C1 + C2, c(0, 100)
icr, Sun Mar 04 03:37:24 2018, 0.998, basic sum C1 + C2, c(0, 100)
kernelpls, Sun Mar 04 03:37:47 2018, 0.998, basic sum C1 + C2, c(0, 100)
kknn, Sun Mar 04 03:43:04 2018, 0.956, basic sum C1 + C2, c(0, 100)
knn, Sun Mar 04 03:43:31 2018, 0.939, basic sum C1 + C2, c(0, 100)
krlsPoly, Sun Mar 04 03:48:15 2018, 0.105, basic sum C1 + C2, c(0, 100)
krlsRadial, Sun Mar 04 03:55:52 2018, 0.998, basic sum C1 + C2, c(0, 100)
lars, Sun Mar 04 03:56:15 2018, 0.96, basic sum C1 + C2, c(0, 100)
lars2, Sun Mar 04 03:56:38 2018, 0.015, basic sum C1 + C2, c(0, 100)
lasso, Sun Mar 04 03:57:01 2018, 0.96, basic sum C1 + C2, c(0, 100)
leapBackward, Sun Mar 04 03:57:23 2018, 0.998, basic sum C1 + C2, c(0, 100)
leapForward, Sun Mar 04 03:57:46 2018, 0.998, basic sum C1 + C2, c(0, 100)
leapSeq, Sun Mar 04 03:58:08 2018, 0.998, basic sum C1 + C2, c(0, 100)
lm, Sun Mar 04 03:58:30 2018, 0.998, basic sum C1 + C2, c(0, 100)
lmStepAIC, Sun Mar 04 03:58:52 2018, 0.998, basic sum C1 + C2, c(0, 100)
M5, Sun Mar 04 04:01:10 2018, 0.998, basic sum C1 + C2, c(0, 100)
M5Rules, Sun Mar 04 04:02:09 2018, 0.998, basic sum C1 + C2, c(0, 100)
msaenet, Sun Mar 04 04:03:37 2018, 0.998, basic sum C1 + C2, 0
msaenet, Sun Mar 04 04:03:37 2018, 0.998, basic sum C1 + C2, 100
nnet, Sun Mar 04 04:05:19 2018, 0, basic sum C1 + C2, c(0, 100)
null, Sun Mar 04 04:06:07 2018, 0, basic sum C1 + C2, c(0, 100)
parRF, Sun Mar 04 04:07:08 2018, 0.948, basic sum C1 + C2, Failed
pcaNNet, Sun Mar 04 04:07:49 2018, 0.314, basic sum C1 + C2, c(0, 100)
